image_id,caption,num_tokens,avg_JS,avg_KL,token_JS_list,token_KL_list
COCO_val2014_000000000711,"a living room with a couch, coffee table and a table ",15,0.20816191322847963,3.79314366093452,"[0.3372998987701045, 0.18464914227875223, 0.19060734953084324, 0.202130765589301, 0.18242483175074953, 0.18955182757331077, 0.19256428324093652, 0.1896908715647499, 0.21518541382728854, 0.2114218942508513, 0.20296068819607005, 0.19841266055906245, 0.23398526554675908, 0.18281552484681582, 0.20872828090159934]","[2.0178667563392323, 2.9327178035721, 3.9848284024191973, 4.257368708626148, 3.41292799589265, 3.4725644533905973, 3.861197094951357, 3.488849957909765, 4.905703424877592, 4.756256294569443, 4.301704059238006, 3.9249306984350505, 5.360557764037232, 4.1683280402162834, 2.0513534595431553]"
COCO_val2014_000000000715,a display of fruit and vegetables on a table ,12,0.2715439038127094,4.017846818216893,"[0.16743818854114462, 0.25424995224176183, 0.31596610244253387, 0.17996784525200582, 0.23666864976311872, 0.20834202148315092, 0.29472412458864305, 0.3635805204667568, 0.42178669924190015, 0.41182439156009365, 0.25997627836321796, 0.14400207180818453]","[0.8005947337335453, 3.0572094720482137, 4.9442652049246725, 1.9440794317622434, 3.227492319844485, 2.718744810018517, 4.614284156769452, 6.107146728297721, 7.645511143220681, 7.831308534572313, 4.170139313611295, 1.1533859697995732]"
COCO_val2014_000000000761,people standing on top of a snow covered slope ,12,0.4212146888722395,10.858282777691562,"[0.4010881096377533, 0.3450853318446088, 0.3761342728986796, 0.4359333564824108, 0.41707136473821305, 0.4543953860394459, 0.48218974158271777, 0.4659075302340037, 0.5280635761435596, 0.4474615435821724, 0.34194325744459153, 0.3593027958387184]","[5.864066342873676, 11.4636028975406, 12.009469177661098, 11.77458380702696, 11.753191562872889, 11.629740145736658, 11.571280776994486, 11.5311491356571, 10.859213839412925, 11.56236383354053, 11.5218549550873, 8.75887685789451]"
COCO_val2014_000000000810,a sandwich and a drink on a table ,11,0.4250832347647109,12.35123126491369,"[0.2170109154711608, 0.3157092044496543, 0.3679089150741034, 0.3518353614940567, 0.3852273507040185, 0.4718076683629983, 0.6000649983999296, 0.6104992932400294, 0.6330002974817259, 0.4818757576571723, 0.24097582007697058]","[2.325641719179889, 8.757795792127574, 10.870276894769363, 10.173482341142577, 11.140092459635603, 14.54205914310906, 18.55770191294858, 18.775720039785384, 19.436876912289925, 14.997215179699431, 6.286681519363217]"
COCO_val2014_000000000939,"a bathroom with a sink, mirror, and a television ",14,0.27757275383844765,4.938475517620711,"[0.2893059872467483, 0.2814345752647689, 0.28657908538627275, 0.27358226465855046, 0.28702391395787047, 0.2838186468308595, 0.28074160662370784, 0.26170950622582734, 0.2735052002367263, 0.2789139460585924, 0.2848618462458956, 0.2950289739920916, 0.2599714062464664, 0.24954159476388832]","[2.8012276270549425, 4.940539681220965, 5.43705229960929, 4.909993141297617, 5.188279471752692, 5.426092922801691, 5.0282847740991565, 5.013310878243609, 4.918174791581128, 5.153185216544128, 5.225073094532531, 5.97307855179264, 5.265160464119377, 3.859204332040183]"
COCO_val2014_000000000987,a stove with a black stove top oven ,11,0.28333237289559143,6.338749685993384,"[0.28581364249783947, 0.22780852240920674, 0.30784464142920986, 0.25246950167413906, 0.2578803060004084, 0.24667804283006511, 0.33277853128125745, 0.3284629078137825, 0.3469366623363428, 0.32689285431181386, 0.203090489267441]","[2.813792457201099, 4.982061589814316, 7.560034776832559, 6.041067096363062, 6.112002048520516, 5.784237078947798, 8.151651165394007, 8.047111702901287, 8.440810730442724, 8.079574959195462, 3.7139029403144095]"
COCO_val2014_000000001000,a small group of kids posing for a picture ,12,0.362424410526999,11.581456612768342,"[0.2581420769184276, 0.3270620308133163, 0.32131376872494877, 0.31808669686144475, 0.2764743298810765, 0.3593764573959086, 0.48727837018214776, 0.37158966978879315, 0.4108514745236984, 0.5435544310217892, 0.41316018613669847, 0.2622034340757381]","[3.313289615886889, 11.757038408681849, 11.600217754808977, 11.531201467357398, 9.469541752841174, 12.639091483134974, 14.851842344087078, 12.891962932336574, 13.629012712786384, 15.553184018778882, 13.576307199268504, 8.164789663251431]"
COCO_val2014_000000001270,a boy is playing baseball on a field ,11,0.34883765973909825,9.891914114495723,"[0.4061187028184654, 0.33539197822267963, 0.3231280800571723, 0.3187760721261703, 0.30801631869314006, 0.3116975230314289, 0.37505914106043425, 0.41638421673280634, 0.39334726795429725, 0.29759009019232613, 0.35170486624115993]","[7.194862884606401, 10.082774735131345, 10.022778016345889, 10.161705693323917, 10.150596235461657, 10.16309881383509, 10.433437880894687, 11.079497158791515, 10.664479562383132, 9.717519251680997, 9.14030502699832]"
COCO_val2014_000000001342,a book with a picture of a man holding a book ,14,0.23446469276060652,5.058585949657045,"[0.5489375366419031, 0.24378133395646673, 0.1824571786539243, 0.2098862027282457, 0.21124027484783528, 0.17925658170673214, 0.2249512036216249, 0.22268311300255456, 0.1985735555165243, 0.18500671614891018, 0.19143349454873454, 0.17903164984074393, 0.18945857650537234, 0.3158082809289199]","[6.539927896974434, 4.9904131512751295, 5.02184637587446, 4.831263359235808, 4.764513303438598, 4.870982171135935, 4.903349854948101, 4.825529624442615, 4.754183569200608, 4.644584483354675, 4.584981290806099, 5.0641956212841555, 5.427844047553563, 5.596588545674453]"
COCO_val2014_000000001369,a man walking on the beach with a surfboard ,13,0.3968372476294682,12.785434312932043,"[0.22264031414731222, 0.2740602474785245, 0.3302257164638366, 0.427568863603498, 0.6120380111006999, 0.6266737289663369, 0.4744796370883607, 0.35295813538658494, 0.3477243654632971, 0.33744547735647445, 0.45982511144880117, 0.4359020762916619, 0.25734253438769794]","[3.7830918517567995, 8.92267349969448, 11.504730959667365, 14.642106490459284, 18.39268311230188, 18.690406159666594, 15.799496689177985, 12.284667715643339, 12.000105893242663, 11.714136481099157, 15.426901141502995, 14.850007523541247, 8.199638550362781]"
COCO_val2014_000000001532,a highway with a car driving down it ,11,0.43759037916690197,12.728346989131762,"[0.5503734947624234, 0.43334410284545366, 0.4124113747532952, 0.41597187859277723, 0.41805098085645265, 0.4139159123764076, 0.4138290824611718, 0.45659921096366074, 0.42715080343427203, 0.39861589184349033, 0.4732314379465162]","[7.630209470614604, 12.363841734635251, 13.269211539947438, 13.247974948428865, 13.118459271862204, 13.261586621172137, 13.653045809110289, 14.797915381438688, 14.089784330324665, 13.201116620441454, 11.37867115247376]"
COCO_val2014_000000001561,a bird sitting on top of a skateboard ,12,0.40728309873035623,13.282477595351075,"[0.2734606636757951, 0.3197697626169479, 0.3410117015642173, 0.40995217902445713, 0.4702119996922426, 0.4192814779580123, 0.42182811399093856, 0.4198604149727121, 0.46482054951211893, 0.6028804730538395, 0.43799109814791826, 0.3063287505550745]","[6.638335620858985, 10.518682987813113, 11.275103673016275, 13.820323165628686, 15.68865695470048, 14.103795307260976, 14.192046139746886, 14.171818997118375, 15.507956288050448, 18.705880423177085, 14.697260766912125, 10.069870819929463]"
COCO_val2014_000000001573,a stove top oven with a pot on the stove ,13,0.3669551277014833,11.124853250619806,"[0.3087604472739378, 0.3298520131321621, 0.3509681236441204, 0.3541179873161705, 0.359232816261003, 0.33209662764059356, 0.34474706821677803, 0.3657985609070022, 0.43751941984931486, 0.4633195380759583, 0.4708519254288955, 0.362639357502405, 0.29051277487094146]","[6.2396856650155135, 9.586547210702077, 10.692303232544107, 10.753085238518024, 10.95591956617864, 9.992442030136932, 10.178619753035026, 11.467473260917261, 14.179026883384891, 15.201327399454556, 15.690219024735281, 11.55654087418364, 8.129902119251524]"
COCO_val2014_000000001599,a man is playing tennis on a tennis court ,12,0.43186720907615667,12.97669037550268,"[0.5507911473112909, 0.507612354433263, 0.48632041773583967, 0.47667748879393146, 0.4451275265601846, 0.37642428331814726, 0.3491708397722344, 0.36213570740241885, 0.36101103232168086, 0.36204166089167167, 0.392053193851574, 0.5130408565216444]","[15.831442799895967, 16.053788755817507, 15.679695836186044, 15.49377370483414, 14.842847383425642, 12.687134722564412, 9.550300703541048, 8.905682473666143, 8.74995193477364, 8.599816197223427, 13.452052880226594, 15.873797113877608]"
COCO_val2014_000000001668,a baseball player standing on a field with a bat ,13,0.3516306160881604,8.212522859199602,"[0.3424813354964393, 0.25530037117542087, 0.2506345677444964, 0.2681048967354146, 0.3564774574392849, 0.49128478445893986, 0.5062417620999498, 0.42359990361738503, 0.33094725386409124, 0.31252933633651314, 0.41211914205322664, 0.35092496110436633, 0.27055223702055703]","[3.7196244255167246, 5.497916227046494, 6.340733942604435, 7.215278052871199, 9.54184959048913, 10.992901040012953, 11.066352374840763, 10.478397063193828, 8.967044288300945, 8.496813357824358, 10.280790803802608, 9.266243575656555, 4.898852427434867]"
COCO_val2014_000000001675,a cat sitting on top of a microwave ,11,0.4889159480767104,15.29518716070935,"[0.29772397686940427, 0.3340265823468644, 0.3885507091702107, 0.48936009374348965, 0.6201497775473777, 0.5822008557716756, 0.5892240782417122, 0.5940518589289936, 0.6255695845500289, 0.5191886954650949, 0.33802921620896276]","[7.870119375928891, 10.452078436006913, 12.900850234488026, 16.378126622895614, 18.935796003080938, 18.221745097432773, 18.378594168863636, 18.525710342846914, 19.03896120423311, 16.906038408523518, 10.639038873502507]"
COCO_val2014_000000001700,a young boy riding a snowboard on top of a snow covered slope ,17,0.48492932263132843,14.294964850445659,"[0.24159721153935493, 0.2880200375813478, 0.27659135260911155, 0.3457641398959218, 0.4044453211537272, 0.40717921846159755, 0.3821795745702511, 0.5545182268182236, 0.6646682985639996, 0.6404210275053975, 0.6641951238950548, 0.6752641407719573, 0.6732892700075118, 0.6835918841336748, 0.6709924653175443, 0.3952563683456508, 0.275824823562257]","[2.072653283773976, 6.190789615749443, 5.8351646771266035, 9.503603621374982, 12.3398771189124, 11.9590160539781, 11.158769835609718, 18.122974075618025, 20.86883195271318, 20.313995450582105, 20.862850954796592, 21.212607655893017, 21.124539353158447, 21.830992543581175, 21.04635601922259, 12.803628979765314, 5.767751265720561]"
COCO_val2014_000000001799,a truck driving down a street with a large building ,13,0.4842026435817595,14.913482894282595,"[0.30217928747208334, 0.33870741943025706, 0.41134740489113547, 0.5273878441099089, 0.6354498953648449, 0.6367154197634627, 0.5901682342710081, 0.5159450384567024, 0.46863005898190147, 0.47467108096345945, 0.5982135253739693, 0.4840016708839295, 0.3112174866002102]","[6.720769843597484, 10.885747464579019, 13.460420741864725, 16.65639782069654, 19.178781370632088, 19.21900907428762, 18.09033670498743, 16.133895481981014, 14.962238270562533, 15.197370945986965, 18.228314653113056, 15.62120962693971, 9.520785626445583]"
COCO_val2014_000000002006,a blue and white bus is parked on the street ,13,0.37301737591378026,9.934042078647789,"[0.3985955492910356, 0.24066661608653586, 0.23613434924763727, 0.21332295660939413, 0.23433864273411412, 0.25100504633525944, 0.29831588735250775, 0.5366514555481507, 0.662012485295175, 0.6678630751782124, 0.6194120549930355, 0.2418285154446264, 0.24907925276345882]","[3.4820283085037644, 4.154398326926093, 3.842741883813153, 4.398987482143557, 4.020674753689912, 7.796552792162802, 10.336242113087115, 18.07839372017078, 20.68993525038593, 20.800840261792356, 19.842465828992044, 8.076431249226061, 3.622855051527657]"
COCO_val2014_000000002124,a truck is driving down the road with a horse ,13,0.33983731266609607,9.56359089262277,"[0.3685838494964018, 0.2622145178031809, 0.2809997329362905, 0.2980083204836801, 0.3344544717738328, 0.4933078480332351, 0.5207190428800776, 0.41069160377932407, 0.27526921895729123, 0.274701270077482, 0.3356421564005382, 0.2990019749955336, 0.26429105704238026]","[4.694292565256288, 6.478891037722474, 8.26321926600984, 9.021410877766348, 10.424808898968376, 15.022350390192509, 15.802233305854784, 12.72167906402354, 8.287990361274995, 8.09794740666358, 10.402277879117227, 9.401273985276122, 5.708306565969931]"
COCO_val2014_000000002153,a baseball player swinging a bat at a ball ,12,0.3765560671374928,12.42865627958935,"[0.2059123309151624, 0.28128003617324837, 0.322302914667122, 0.34072519930076456, 0.42612662722190187, 0.378955412982614, 0.478630765206809, 0.45124973000153923, 0.4634083131737626, 0.5193685466662152, 0.4076206199088306, 0.24309230943194327]","[3.6306896024502042, 9.625352728791125, 11.20672932396533, 11.845111388122064, 14.438445486046126, 13.00964233839576, 15.874509670327923, 15.144713197855815, 15.438008862290129, 16.946637488542475, 13.950807436099801, 8.033227832185439]"
COCO_val2014_000000002154,a trash can is sitting on the sidewalk ,11,0.4388192147092973,9.225586058521891,"[0.4169044601848401, 0.37453583590433276, 0.3961795969943832, 0.4288304139909672, 0.43237116086298144, 0.4751530405403264, 0.5378801921178186, 0.5611152508188507, 0.5204658233043018, 0.3889483257728808, 0.2946272613105878]","[7.427839634001101, 7.053982468224273, 8.03461447685844, 8.701060521748444, 8.840039147132208, 10.147979283467622, 12.227410181802451, 13.275870462801418, 11.733800861657018, 8.395771330900647, 5.643078275147199]"
COCO_val2014_000000002179,a person on a skateboard on a ramp ,12,0.3058518950795447,6.391813176657943,"[0.3977961938982142, 0.25210461639903636, 0.2239449524363122, 0.2370208668517813, 0.2672459757167168, 0.2542823926481913, 0.25353965400916817, 0.4331639744182381, 0.4702174334982546, 0.3926931927152828, 0.21766153668344984, 0.2705519516798905]","[5.386974967036458, 4.9477823124002835, 4.7834440768253845, 5.176228894494367, 5.7862392181614934, 5.740711417399882, 5.802315033112457, 9.669675484941292, 10.008404035285142, 9.092859304607634, 5.151626143427018, 5.155497232203917]"
COCO_val2014_000000002302,a man riding a horse down a dirt road ,12,0.40676630247236933,10.881459000105723,"[0.3362984086383016, 0.31964433732447833, 0.31697987250126947, 0.3141199213505216, 0.32792401297727547, 0.34930929643895137, 0.5750474649344693, 0.5797519431045826, 0.6007952327126963, 0.5356323187814482, 0.3154076202245105, 0.3102852006799274]","[5.4269048942368725, 7.426527795625496, 7.791892319719827, 7.846225492768983, 8.226942529234723, 10.431828335547008, 16.68591132388177, 16.96628393699605, 17.55147991191867, 15.720932075879603, 9.484875824047673, 7.017703561411997]"
COCO_val2014_000000002346,a vase with flowers on a table ,11,0.4279464907784751,13.226077344843322,"[0.40056948700869055, 0.3402958420816169, 0.32193173341410025, 0.38661217518116076, 0.30994419315226374, 0.40876808799945596, 0.5759677457326422, 0.6122914232212592, 0.5839852713859197, 0.45469654143830607, 0.3123488979478102]","[11.991725431061914, 10.915966410173624, 10.752928165036234, 12.135067946832608, 10.423740783402927, 12.737671840167877, 16.81917085082036, 17.99502380772955, 17.165630670147085, 13.984580167115498, 10.565344720788868]"
COCO_val2014_000000002434,two laptops are sitting on a desk with a monitor ,13,0.3545316800521011,7.762816053060419,"[0.3154440987051602, 0.22427256070719034, 0.27906082076477046, 0.3079441068651524, 0.37465101560633063, 0.49470006958089396, 0.52180600723156, 0.4764257014010776, 0.3480977806346024, 0.335338178971911, 0.4034727639899402, 0.304918285156603, 0.22278045106212177]","[2.4008495640909393, 4.611721424180281, 6.800937216863737, 7.497835900311212, 8.91600874676462, 11.079180303772642, 11.602911206100801, 10.796559479141507, 8.380080034235572, 8.031740817079788, 9.470998033672425, 7.650034461693169, 3.677751501878743]"
COCO_val2014_000000002640,a train on a track near a bridge ,11,0.3077127283788157,6.503199877734735,"[0.32572848223831236, 0.24484159590164345, 0.22118058562949486, 0.328362739610554, 0.34551256591586943, 0.3135886963559694, 0.3693047365259058, 0.3835317389660021, 0.34944424056668477, 0.2499003813640421, 0.25344424909249413]","[1.566120668473326, 5.650280515892693, 7.343774178085192, 7.504464979057057, 7.542834096034447, 7.597060691942195, 7.348528371805788, 7.487296840894546, 7.3809662103207945, 7.468187088897508, 4.645685013678539]"
COCO_val2014_000000002822,a fence with a stop sign and a field ,12,0.3142697131225713,10.015717514432394,"[0.4600371911549431, 0.3238401829068818, 0.28181804269757815, 0.3047956733421316, 0.3116693958315157, 0.2927229770237367, 0.284362577091976, 0.29101476507896695, 0.2987095667628674, 0.26913488392838364, 0.27464269163499405, 0.3784886100168797]","[12.455775399073929, 10.876731787947602, 8.802439277645533, 10.274821950612443, 10.481255591204963, 9.819478814845878, 9.099697519567396, 9.660824335071085, 9.956911528931716, 7.729263315457134, 9.030937769340653, 12.00047288349039]"
COCO_val2014_000000002839,a baby girl with a bow tie ,10,0.23847926077919818,3.1893086755492206,"[0.3554152702893867, 0.22482129403931844, 0.19526511411654124, 0.20478571974395296, 0.1952669137642294, 0.21244515414136386, 0.2276143112281747, 0.26155757898514803, 0.28350890912770454, 0.22411234235616206]","[1.867991037360378, 2.2456633415803227, 2.7429459460156163, 3.3054566340489817, 3.2257913439013812, 3.537012739860099, 3.837083642043448, 4.14760023118498, 4.761554028780223, 2.2219878107167768]"
COCO_val2014_000000003001,a table topped with donuts and a box of donuts ,15,0.3089323165268561,6.979403381867934,"[0.38610664744990475, 0.2902591217517014, 0.345666276119795, 0.37608149271583546, 0.2653171657577192, 0.2344549673474215, 0.3318393108872577, 0.2932667728200803, 0.3248279312661035, 0.3733343430895185, 0.24136846382922333, 0.21892708030453567, 0.33623725037727015, 0.3479184830224331, 0.26837944116404155]","[3.7959804774265105, 6.541621992887917, 8.248870206774626, 9.193680514527125, 6.096115153820569, 5.627864806554679, 8.06110934504538, 7.067729791865087, 7.7437352278792035, 9.112621914284803, 5.997223285878093, 5.345494134117994, 8.379723823644735, 8.886885372402665, 4.5923946809095995]"
COCO_val2014_000000003067,a cat is eating a sandwich on a table ,12,0.3804211600413357,7.6459563266606905,"[0.43969153582326326, 0.3590117619546957, 0.27763768739835737, 0.2701709170372799, 0.29140130909198, 0.2725104188070051, 0.3725930051623284, 0.5107489179730416, 0.5270639892939257, 0.5304492527414253, 0.3474611815553924, 0.36631394365733394]","[2.3464666229817723, 2.46213679028369, 3.8643895022522443, 4.710188041197775, 7.593425911576764, 6.365278394177478, 10.040810244616463, 13.695908768214577, 14.044343600198921, 14.401863695953491, 9.801413747111415, 2.4252506013637016]"
COCO_val2014_000000003091,a person is eating a piece of cake ,11,0.3508514462186822,5.028093954714956,"[0.46705750053301076, 0.3343131299243325, 0.3384006342563778, 0.338680835729002, 0.33072106140061946, 0.3379885647257692, 0.32355338419941554, 0.33257091605703093, 0.3872476876985309, 0.3260167733144109, 0.3428154205670043]","[5.061560549041587, 4.486649258967934, 4.758363631812607, 4.855628208369367, 5.006874383281715, 5.024031584479981, 5.075294066192335, 5.1087272042265965, 6.06445564645918, 5.350442438378342, 4.517006530654875]"
COCO_val2014_000000003093,a banana sitting in a bowl on a table ,12,0.46610250295253364,13.658409752434961,"[0.34663991804882055, 0.3139062318526529, 0.3678452924728556, 0.43452778447122853, 0.4703989062667826, 0.4938494744156967, 0.5232882093036274, 0.6384676749472392, 0.6439403669399466, 0.6277751815789621, 0.4299741978168218, 0.30261679731576907]","[9.005856422963406, 9.455663019406272, 11.529160073572902, 13.367433061168239, 14.202335489190673, 14.669932405892553, 15.469326993077722, 17.949260648569556, 18.148212332078288, 17.642284470088295, 13.36931343647848, 9.09213867673316]"
COCO_val2014_000000003192,a pizza with cheese and tomatoes on a plate ,12,0.4412804711584714,9.601116392078135,"[0.28616668961353214, 0.38511237029468687, 0.4415720303665295, 0.331378840404292, 0.3748550942438096, 0.3433660942139819, 0.49615243272745535, 0.5896168776470855, 0.6278182125167858, 0.6243132508091309, 0.47058772610395405, 0.32442603496041317]","[2.5856624425377017, 7.660809980814454, 10.07541313377035, 6.898748645133442, 8.553118309270696, 7.539832546474129, 11.869212910674971, 13.597583458327534, 14.43182851179674, 14.834540356638247, 11.446270604215314, 5.720375805284043]"
COCO_val2014_000000003326,a man and a woman paddle a canoe in a lake ,14,0.35549424488672965,9.280299682733837,"[0.3261381057240021, 0.25503388993355086, 0.26341093668587534, 0.25534148638445753, 0.25767729553315466, 0.2837812672836408, 0.3100201075186289, 0.29424635893449264, 0.43305495804402677, 0.5612873212486881, 0.5751225505506727, 0.5820268712165599, 0.3318311078115107, 0.24794717154495288]","[2.423637186310545, 7.699973017288354, 8.740086830146872, 8.177466177914456, 8.310972870071968, 9.941806840423189, 10.87765394119263, 10.288578692124545, 11.427675484887267, 11.465938495482087, 11.392905175042024, 11.453545702810443, 10.979922899274378, 6.744032245304969]"
